Address,Award,City,Country,Cuisine,Location,Name,Phone Number,Price,Url,Latitude,Longitude,Price_NumRating
"46/11-12 Mu 1, Petch Kasem Road, Lam Kaen, Phang-Nga, 82210, Thailand",Bib Gourmand,Phang-Nga,Thailand,Southern Thai,"Phang-Nga, Thailand",Mon Phochana,66846268991,฿฿,https://guide.michelin.com/en/th-phang-nga-region/th-phang-nga/restaurant/mon-phochana,8.5936703,98.2565435,2
"113 Soi Charat Mueang, Rong Muang, Pathum Wan, Bangkok, 10330, Thailand",Bib Gourmand,Bangkok,Thailand,Thai,"Bangkok, Thailand",Jay Oh,66641185888,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/jay-oh,13.7424388,100.5225294,2
"160 Mu 2, Petchkasem Road, Khuk Khak, Phang-Nga, 82190, Thailand",Bib Gourmand,Phang-Nga,Thailand,Southern Thai,"Phang-Nga, Thailand",Krua Luang Ten,66907164182,฿,https://guide.michelin.com/en/th-phang-nga-region/th-phang-nga/restaurant/krua-luang-ten,8.74887,98.27489,1
"In front of the building no. 299-301, Song Sawat Road, Maha Pruttaram, Samphanthawong, Bangkok, 10100, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Lim Lao Ngow (China Town),66816404750,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/lim-lao-ngow-china-town,13.7374199,100.510266,1
"86 Soi Chan 44, Wat Phraya Krai, Bang Kho Laem, Bangkok, 10120, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Guay Jub Mr. Jo,6622133007,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/guay-jub-mr-joe,13.7098,100.51349,1
"122 Rama 6 Road, Sam Sen Nai, Phaya Thai, Bangkok, 10400, Thailand",Bib Gourmand,Bangkok,Thailand,Thai,"Bangkok, Thailand",Lai Ros (Rama 6),6622792895,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/lai-rot-rama-6,13.779651,100.53272,2
"80/1 Rahaeng Market, Rahaeng, Pathum Thani, 12140, Thailand",Bib Gourmand,Pathum Thani,Thailand,Thai-Chinese,"Pathum Thani, Thailand",Pae Pochana,6625991398,฿฿,https://guide.michelin.com/en/pathum-thani-region/pathum-thani/restaurant/pae-pochana,14.042044,100.4199618,2
"1/2 Mu 4, Soi Thetsaban 10, Ratchakham, Phra Nakhon Si Ayutthaya, 13290, Thailand",Bib Gourmand,Phra Nakhon Si Ayutthaya,Thailand,Thai,"Phra Nakhon Si Ayutthaya, Thailand",Ruanthai Kungpao,6635333410,฿฿,https://guide.michelin.com/en/phra-nakhon-si-syutthaya-region/phra-nakhon-si-ayutthaya/restaurant/ruanthai-kungpao,14.2006569,100.5119654,2
"Nong Tao Lek Road, Ban Lueam, Mueang Udon Thani, Udon Thani, 41000, Thailand",Bib Gourmand,Udon Thani,Thailand,Street Food,"Udon Thani, Thailand",Peng Duck Noodles,66643965989,฿,https://guide.michelin.com/en/udon-thani-region/udon-thani/restaurant/peng-duck-noodles,17.40425,102.76721,1
"649 Banthat Thong Road, Wang Mai, Pathum Wan, Bangkok, 10330, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Tung Sui Heng Pochana (Stadium One),66819939766,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/tung-sui-heng-pochana-stadium-one,13.74684,100.5238,1
"9/1 Samlan Road Soi 1, Phra Singh, Chiang Mai, 50200, Thailand",Bib Gourmand,Chiang Mai,Thailand,Street Food,"Chiang Mai, Thailand",SP Chicken,66805005035,฿฿,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/sp-chicken,18.7876624,98.981171,2
"1F, I'm Park Chula, Soi Chulalongkorn 9, Charoen Mueang Road, Wang Mai, Pathum Wan, Bangkok, 10330, Thailand",Bib Gourmand,Bangkok,Thailand,Southern Thai,"Bangkok, Thailand",Yoong Khao Hom (I'm Park Chula),66634656565,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/yoong-khao-hom-i-m-park-chula,13.7402196,100.5241219,2
"126 Rajadamnern Road, Mueang Nakhon Ratchasima, Nakhon Ratchasima, 30000, Thailand",Bib Gourmand,Nakhon Ratchasima,Thailand,Street Food,"Nakhon Ratchasima, Thailand",Kai Yang Saeng Thai,6644241240,฿,https://guide.michelin.com/en/nakhon-ratchasima-region/nakhon-ratchasima/restaurant/kai-yang-saeng-thai,14.9785233,102.0974843,1
"628/8 Mittraphap Road, Nai Mueang, Mueang Nakhon Ratchasima, Nakhon Ratchasima, 30000, Thailand",Bib Gourmand,Nakhon Ratchasima,Thailand,Thai,"Nakhon Ratchasima, Thailand",Khanom Jeen Pradok Ban Kru Yod,66819999443,฿฿,https://guide.michelin.com/en/nakhon-ratchasima-region/nakhon-ratchasima/restaurant/khanom-jeen-kru-yod,14.960031,102.0615824,2
"185 Mittraphap Road, Ban Mai, Mueang Nakhon Ratchasima, Nakhon Ratchasima, 30000, Thailand",Bib Gourmand,Nakhon Ratchasima,Thailand,Thai,"Nakhon Ratchasima, Thailand",Baan Pang Hom,66899491168,฿฿,https://guide.michelin.com/en/nakhon-ratchasima-region/nakhon-ratchasima/restaurant/baan-pang-hom,14.9452533,102.0101345,2
"115 Phrommarat Road, Nai Mueang, Mueang Ubon Ratchathani, Ubon Ratchathani, 34000, Thailand",Bib Gourmand,Ubon Ratchathani,Thailand,Thai,"Ubon Ratchathani, Thailand",Mok,66960542796,฿฿฿,https://guide.michelin.com/en/ubon-ratchathani-province/ubon-ratchathani/restaurant/mok,15.2262786,104.8668296,3
"63/250 Ruam Phattana Road, Ratsada, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,Southern Thai,"Phuket, Thailand",Naam Yoi,6676525858,฿฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/naam-yoi,7.9008966,98.4031906,2
"289 Mu 7 Chaeramae, Mueang Ubon Ratchathani, Ubon Ratchathani, 34000, Thailand",Bib Gourmand,Ubon Ratchathani,Thailand,Isan,"Ubon Ratchathani, Thailand",View Mun,66945383939,฿฿,https://guide.michelin.com/en/ubon-ratchathani-province/ubon-ratchathani/restaurant/view-mun,15.2206618,104.8155507,2
"47/9 The Building In Front of Phanom Yong Temple, Ho Rattanachai, Phra Nakhon Si Ayutthaya, 13000, Thailand",Bib Gourmand,Phra Nakhon Si Ayutthaya,Thailand,Street Food,"Phra Nakhon Si Ayutthaya, Thailand",Pranom Shredded Chicken Noodles,66866151644,฿,https://guide.michelin.com/en/phra-nakhon-si-syutthaya-region/phra-nakhon-si-ayutthaya/restaurant/pranom-shredded-chicken-noodles,14.3621896,100.552816,1
"GF,  Sindhorn Kempinski Hotel Bangkok, 80 Soi Tonson, Lumphini, Pathum Wan, Bangkok, 10330, Thailand",Bib Gourmand,Bangkok,Thailand,Thai,"Bangkok, Thailand",Loukjaan by Saneh Jaan,6620959999,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/loukjaan-by-saneh-jaan,13.7372621,100.5435713,2
"39/1 Mu 9, Petch Kasem Road, Ka Lai, Phang-Nga, 82130, Thailand",Bib Gourmand,Phang-Nga,Thailand,Seafood,"Phang-Nga, Thailand",Sam Chong Seafood,66846280344,฿฿,https://guide.michelin.com/en/th-phang-nga-region/th-phang-nga/restaurant/sam-chong-seafood,8.3051273,98.4190764,2
"57 Wirat Hong Yok 3 Road, Wichit, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,Street Food,"Phuket, Thailand",Pathongko Mae Pranee,66873868894,฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/pathongko-mae-pranee,7.8810304,98.3672688,1
"47/4 Phatthana Road, Talad Nuea, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,Southern Thai,"Phuket, Thailand",Krua Kao Kuk,66875697574,฿฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/krua-kao-kuk,7.8805493,98.3802222,2
"10/3 Soi Sukhumvit 26, Khlong Tan, Khlong Toei, Bangkok, 10110, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Guay Tiew Mu Rung Rueang Tung,6622586746,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/guay-tiew-mu-rung-rueang,13.728376,100.5704868,1
"9/275 Phuttha Bucha Road, Bang Mod, Chom Thong, Bangkok, 10150, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Watsana Khao Man Gai,66877116456,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/watsana-khao-man-gai,13.6973372,100.471908,1
"28/131 Mu 9, Kanchanapisek Road, Bangkok, 10150, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Sa-at Sawoei (Kanchanapisek Road),6628942369,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/sa-at-sawoei-kanchanapisek-road,13.6745737,100.4066988,1
"39 Chaloem Phrakiat Ratchakan Thi 9 Soi 9, Nong Bon, Prawet, Bangkok, 10250, Thailand",Bib Gourmand,Bangkok,Thailand,Thai,"Bangkok, Thailand",Baan Pee Lek,6623983010,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/baan-pee-lek,13.6814034,100.6545778,2
"345/1-3 Posri Road, Makkaeng, Mueang Udon Thani, Udon Thani, 41000, Thailand",Bib Gourmand,Udon Thani,Thailand,Vietnamese,"Udon Thani, Thailand",VT Namnueng (Posri),6642219556,฿฿,https://guide.michelin.com/en/udon-thani-region/udon-thani/restaurant/vt-namnueng-posri,17.4158445,102.7735933,2
"98/17 Mu 2 Soi Khun Kaeo 12, Khun Kaeo, Nakhon Pathom, 73120, Thailand",Bib Gourmand,Nakhon Pathom,Thailand,Thai,"Nakhon Pathom, Thailand",Krua Jay Sim,66813514569,฿฿,https://guide.michelin.com/en/nakhon-pathom-region/nakhon-pathom/restaurant/krua-jay-sim,13.7769377,100.216059,2
"171 Chan Road, Wat Phraya Krai, Bang Kho Laem, Bangkok, 10120, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Tang Jai Yang,66805444645,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/tang-jai-yang,13.7097905,100.5118008,1
"One Nimman (Room C101-102), 1 Nimmanhaemin Road, Suthep, Chiang Mai, 50200, Thailand",Bib Gourmand,Chiang Mai,Thailand,Northern Thai,"Chiang Mai, Thailand",Ginger Farm Kitchen,6652080928,฿฿,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/ginger-farm-kitchen,18.7999198,98.9675314,2
"246/4 Lang Mueang, Mueang Khon Kaen, Khon Kaen, 40000, Thailand",Bib Gourmand,Khon Kaen,Thailand,Street Food,"Khon Kaen, Thailand",Khun Jaeng Guay Tiew Pak Mor Kao Wang,66850001668,฿,https://guide.michelin.com/en/khon-kaen-region/khon-kaen/restaurant/khun-jaeng-guay-tiew-pak-mor-kao-wang,16.4241715,102.8364073,1
"1/35 Soi Watthanayothin, Rang Nam Road, Thung Phaya Thai, Ratchathewi, Bangkok, 10400, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Chakki,6622450849,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/chakki,13.7632057,100.5393175,1
"57/10 Mu 5,  Soi Ruam Chai 1, Mai Khao, Phuket, 83110, Thailand",Bib Gourmand,Phuket,Thailand,Southern Thai,"Phuket, Thailand",Ta Tuay,66864704807,฿฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/ta-tuay,8.197292,98.29896,2
"6 Soi Wachira Thammasatit 23, Sukhumvit 101/1, Bang Chak, Phra Khanong, Bangkok, 10260, Thailand",Bib Gourmand,Bangkok,Thailand,Isan,"Bangkok, Thailand",Somtum Khun Kan,6623970770,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/somtum-khun-kan,13.685326,100.62123,2
"108 Soi Inthamara 47, Ratchada Phisek, Din Daeng, Bangkok, 10400, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Baan Yai Phad Thai,66896815838,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/baan-yai-phad-thai,13.7853784,100.570427,1
"360 Soi Nakhon Sawan 8, Nakhon Sawan Road, Wat Somanas, Pom Prap Sattru Phai, Bangkok, 10100, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Bunloet,66626249269,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/bunloet,13.7597971,100.5122787,1
"285/162-3 Ngamwongwarn 23 Alley Lane 11, Bang Khen, Nonthaburi, 11000, Thailand",Bib Gourmand,Nonthaburi,Thailand,Thai,"Nonthaburi, Thailand",Kaeng Pa (Loong Sa-Nga),6629529992,฿฿,https://guide.michelin.com/en/nonthaburi-region/nonthaburi/restaurant/kaeng-pa-loong-sa-nga,13.8652189,100.5356793,2
"503 Sam Sen Road, Wachira Payaban, Dusit, Bangkok, 10300, Thailand",Bib Gourmand,Bangkok,Thailand,Thai,"Bangkok, Thailand",Krua Apsorn (Sam Sen),6626688788,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/krua-apsorn-sam-sen,13.77411,100.50626,2
"10/12 Soi Sukhumvit 26, Sukhumvit Road, Khlong Tan, Khlong Toei, Bangkok, 10110, Thailand",Bib Gourmand,Bangkok,Thailand,Japanese,"Bangkok, Thailand",Jidori Cuisine Ken,6626613457,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/jidori-cuisine-ken,13.728455,100.570145,2
"251 Sukhumvit Road, Thai Ban Mai, Samut Prakan, 10280, Thailand",Bib Gourmand,Samut Prakan,Thailand,Seafood,"Samut Prakan, Thailand",Krua Boonlert Bangpu,66818282489,฿฿,https://guide.michelin.com/en/samut-prakan-region/samut-prakan/restaurant/krua-boonlert-bangpu,13.5423854,100.6210939,2
"599/3-4 Mu 2 Chaeng Sanit Road, Nai Mueang, Ban Phai, Khon Kaen, 40110, Thailand",Bib Gourmand,Khon Kaen,Thailand,Isan,"Khon Kaen, Thailand",So Jeng,6643274031,฿,https://guide.michelin.com/en/khon-kaen-region/khon-kaen/restaurant/so-jeng,16.0579436,102.7357086,1
"199 Mun Mueang Road, Si Phum, Chiang Mai, 50200, Thailand",Bib Gourmand,Chiang Mai,Thailand,Thai,"Chiang Mai, Thailand",The House by Ginger,6653287681,฿฿,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/the-house-by-ginger,18.7927655,98.9932033,2
"345/1-2 Airport Road, Baan Ped, Mueang Khon Kaen, Khon Kaen, 40000, Thailand",Bib Gourmand,Khon Kaen,Thailand,Isan,"Khon Kaen, Thailand",Praprai,66819749853,฿฿,https://guide.michelin.com/en/khon-kaen-region/khon-kaen/restaurant/praprai,16.47292,102.78071,2
"Na Mueang Road, Nai Mueang, Mueang Khon Kaen, Khon Kaen, 40000, Thailand",Bib Gourmand,Khon Kaen,Thailand,Street Food,"Khon Kaen, Thailand",Jok Guay Jab Tom Sen Bat Queue,66866465056,฿,https://guide.michelin.com/en/khon-kaen-region/khon-kaen/restaurant/jok-guay-jab-tom-sen-bat-queue,16.4290841,102.8337902,1
"200/37 Soi Yotse, Phlapphla Chai Road, Wat Dhebsirin, Pom Prap Sattru Phai, Bangkok, 10100, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Elvis Suki (Soi Yotse),66947828223,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/elvis-suki-soi-yotse,13.7489129,100.5144761,1
"5 Kra Road, Talad Yai, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,Street Food,"Phuket, Thailand",Hong Khao Tom Pla,6676214877,฿฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/hong-khao-tom-pla,7.876695,98.39319,2
"21-23 Soi Charoen Krung 44, Bangkok, 10500, Thailand",Bib Gourmand,Bangkok,Thailand,Thai,"Bangkok, Thailand",Baan Phadthai,6620605553,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/baan-phadthai,13.720825,100.51544,2
"65 Soi Phahon Yothin 7, Phahon Yothin Road, Sam Sen Nai, Phaya Thai, Bangkok, 10400, Thailand",Bib Gourmand,Bangkok,Thailand,Isan,"Bangkok, Thailand",Lay Lao (Ari),66624535588,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/lay-lao,13.78172,100.54376,2
"456 Wisut Kasat Road, Bang Khun Phrom, Phra Nakhon, Bangkok, 10200, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Ten Suns,66855699915,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/ten-suns,13.7624962,100.5041544,1
"53 Suriyawong 5 Road, Hai Ya, Chiang Mai, 50100, Thailand",Bib Gourmand,Chiang Mai,Thailand,Street Food,"Chiang Mai, Thailand",Khao Soi Lung Prakit Kad Kom,66832099441,฿,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/khao-soi-lung-prakit-kad-kom,18.7744424,98.9897008,1
"Chok Chai 4 Soi 72, Bangkok, 10230, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Somyos,66804494492,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/somyos,13.8209715,100.5977885,1
"18/13 Mu 1, Bang Phasi, Nakhon Pathom, 73130, Thailand",Bib Gourmand,Nakhon Pathom,Thailand,Thai-Chinese,"Nakhon Pathom, Thailand",Somchai Ped Palo (Go Tae) Bang Len,6634995634,฿฿,https://guide.michelin.com/en/nakhon-pathom-region/nakhon-pathom/restaurant/somchai-ped-palo-go-tae-bang-len,14.0108613,100.2201909,2
"99/11-12 Chang Moi Tat Mai Road, Chang Moi, Chiang Mai, 50300, Thailand",Bib Gourmand,Chiang Mai,Thailand,Street Food,"Chiang Mai, Thailand",Guay Jub Chang Moi Tat Mai,6653251451,฿,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/guay-jub-chang-moi-tat-mai,18.7901443,98.9987035,1
"Thongkam Market, Soi Thasatoi, Wat Ket, Chiang Mai, 50000, Thailand",Bib Gourmand,Chiang Mai,Thailand,Street Food,"Chiang Mai, Thailand",Sanpakoi Kanomjeen,66891923023,฿,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/sanpakoi-kanomjeen,18.7859078,99.0086633,1
"44/4 Amat Road, Mueang Khon Kaen, Khon Kaen, 40000, Thailand",Bib Gourmand,Khon Kaen,Thailand,Isan,"Khon Kaen, Thailand",Prasit Pochana,6643239740,฿,https://guide.michelin.com/en/khon-kaen-region/khon-kaen/restaurant/prasit-pochana,16.4343115,102.8333789,1
"3 Soi Phra Phinit, Suan Phlu Road, Thung Mahamek, Sathon, Bangkok, 10120, Thailand",Bib Gourmand,Bangkok,Thailand,Thai,"Bangkok, Thailand",Plu,66626422222,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/plu,13.7219956,100.536199,2
"114 Mu 7, Baan Klok Klang, Nong Reua, Khon Kaen, 40240, Thailand",Bib Gourmand,Khon Kaen,Thailand,Isan,"Khon Kaen, Thailand",Mekin Farm,66616959926,฿฿,https://guide.michelin.com/en/khon-kaen-region/khon-kaen/restaurant/mekin-farm,16.4669437,102.5410765,2
"354/1 Soi Samakkhi 36, Samakkhi Road, Ta Sai, Nonthaburi, 11000, Thailand",Bib Gourmand,Nonthaburi,Thailand,Street Food,"Nonthaburi, Thailand",Chai Phochana,66639983986,฿฿,https://guide.michelin.com/en/nonthaburi-region/nonthaburi/restaurant/chai-phochana,13.881761,100.53573,2
"163 Krabi Road, Talad Nuea, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,Street Food,"Phuket, Thailand",Go Benz,66840607799,฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/go-benz,7.8848922,98.3825047,1
"185/11 Phang-Nga Road, Talad Yai, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,Street Food,"Phuket, Thailand",Khao Tom Thanon Di Buk,6676215731,฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/khao-tom-thanon-di-buk,7.8836589,98.397386,1
"115 Phang Nga Road, Talad Yai, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,European Contemporary,"Phuket, Thailand",Surf & Turf by Soul Kitchen,66972177434,฿฿฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/surf-turf-by-soul-kitchen,7.883692,98.39034,3
"37/3 Montri Road, Talad Yai, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,Street Food,"Phuket, Thailand",Chuan Chim,6676215825,฿฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/chuan-chim,7.8829151,98.3927229,2
"6 Thep Krasatti Road, Talad Yai, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,Street Food,"Phuket, Thailand",Roti Taew Nam,6676210061,฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/roti-taew-nam,7.8850067,98.3908847,1
"2F, The Crystal SB Ratchaphruek, 555/9 Mu 1, Ratchapruek Road, Maha Sawat, Nonthaburi, 11130, Thailand",Bib Gourmand,Nonthaburi,Thailand,Thai,"Nonthaburi, Thailand",Baan Benjarong Pai (The Crystal SB Ratchapruek),66863632899,฿฿,https://guide.michelin.com/en/nonthaburi-region/nonthaburi/restaurant/baan-benjarong-pai,13.8093876,100.4482496,2
"9/4 Mu 3 Soi Pa Lai, Chao Fa Road, Chalong, Phuket, 83130, Thailand",Bib Gourmand,Phuket,Thailand,Thai,"Phuket, Thailand",Mor Mu Dong,66887661634,฿฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/mor-mu-dong,7.843128,98.37198,2
"492/6 Soi Charoen Krung 49, Silom Road, Suriyawong, Bang Rak, Bangkok, 10500, Thailand",Bib Gourmand,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Charoen Saeng Silom,6622344602,฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/charoen-saeng-silom,13.7228038,100.516869,1
"32 Soi Sukhumvit 23, Sukhumvit Road, Khlong Toei Nuea, Vadhana, Bangkok, 10110, Thailand",Bib Gourmand,Bangkok,Thailand,Thai,"Bangkok, Thailand",The Local,6626640664,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/the-local,13.74064,100.5635,2
"8 Phang Nga Road, Talad Yai, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,Southern Thai,"Phuket, Thailand",Tu Kab Khao,6676608888,฿฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/tu-kab-khao,7.883687,98.38796,2
"12/21, 99/231 Thetsaban Songkhro Road, Lad Yao, Chatuchack, Bangkok, 10900, Thailand",Bib Gourmand,Bangkok,Thailand,Southern Thai,"Bangkok, Thailand",Beer Hima (Prachachuen),6629543404,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/beer-hima-prachachuen,13.82568,100.56461,2
"93 Di Buk Road, Talad Nuea, Phuket, 83000, Thailand",Bib Gourmand,Phuket,Thailand,Southern Thai,"Phuket, Thailand",The Charm Dining Gallery,6676530199,฿฿,https://guide.michelin.com/en/phuket-region/phuket/restaurant/the-charm,7.886465,98.3860608,2
"18 Soi Chotana 24, Chotana Road, Chang Puek, Chiang Mai, 50300, Thailand",Bib Gourmand,Chiang Mai,Thailand,Street Food,"Chiang Mai, Thailand",Khao Soi Mae Manee,6653218519,฿,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/khao-soi-mae-manee,18.8362155,98.9776104,1
"Juan II de Aragón 5, Saragossa, 50009, Spain",Bib Gourmand,Saragossa,Spain,Contemporary,"Saragossa, Spain",es.TABLE,34976239516,€€,https://guide.michelin.com/en/aragon/zaragoza/restaurant/es-table,41.6343965,-0.9045708,2
"San Isidro 28, Meliana, 46133, Spain",Bib Gourmand,Meliana,Spain,"Rice Dishes, Creative","Meliana, Spain",Napicol,34961119110,€€,https://guide.michelin.com/en/comunidad-valenciana/meliana/restaurant/napicol,39.5270165,-0.3233991,2
"Plaza de San Marcelo 15, Leon, 24003, Spain",Bib Gourmand,Leon,Spain,International,"Leon, Spain",ConMimo,34987045350,€,https://guide.michelin.com/en/castilla-y-leon/leon/restaurant/conmimo,42.5971759,-5.5703896,1
"Carretera N 135, Urdaitz, 31698, Spain",Bib Gourmand,Urdaitz,Spain,Contemporary,"Urdaitz, Spain",Origen,34948304109,€,https://guide.michelin.com/en/comunidad-foral-de-navarra/urdaitz/restaurant/origen-1202542,42.9090915,-1.5339959,1
"Avenida Infante D. Henrique. Doca do Jardim do Tabaco, Lisbon, 1100-651, Portugal",Bib Gourmand,Lisbon,Portugal,Contemporary,"Lisbon, Portugal",Zunzum Gastrobar,351915507870,€€,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/zunzum-gastrobar,38.7120997,-9.1241681,2
"Iturribide 11, Getxo, 48993, Spain",Bib Gourmand,Getxo,Spain,Japanese,"Getxo, Spain",Iwasaki,34944650113,€€,https://guide.michelin.com/en/pais-vasco/getxo/restaurant/iwasaki-1201573,43.3593207,-3.0109448,2
"Reus 1, Carballo, 15100, Spain",Bib Gourmand,Carballo,Spain,Contemporary,"Carballo, Spain",Pementa Rosa,34981757757,€€,https://guide.michelin.com/en/galicia/carballo/restaurant/pementa-rosa,43.2166837,-8.6888439,2
"Muelle Urazurrutia 2, Bilbao, 48003, Spain",Bib Gourmand,Bilbao,Spain,Traditional Cuisine,"Bilbao, Spain",Al Margen,34944064006,€€,https://guide.michelin.com/en/pais-vasco/bilbao/restaurant/al-margen,43.2544457,-2.9235077,2
"Rua Nova da Trindade 11, Lisbon, 1200-301, Portugal",Bib Gourmand,Lisbon,Portugal,Traditional Cuisine,"Lisbon, Portugal",Oficio,351910456440,€€,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/oficio,38.7122215,-9.1425152,2
"Cristóbal Bordiú 39, Madrid, 28003, Spain",Bib Gourmand,Madrid,Spain,Modern Cuisine,"Madrid, Spain",Bichopalo,34917700663,€€,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/bichopalo,40.442984,-3.697722,2
"De Avellanas 9, Valencia, 46003, Spain",Bib Gourmand,Valencia,Spain,Creative,"Valencia, Spain",Xanglot,34960692381,€€,https://guide.michelin.com/en/comunidad-valenciana/valencia/restaurant/xanglot,39.4744775,-0.3744114,2
"Praça Doutor António Padinha 21, Tavira, 8800-637, Portugal",Bib Gourmand,Tavira,Portugal,"Creative, Traditional Cuisine","Tavira, Portugal",À Mesa,351965634247,€€,https://guide.michelin.com/en/faro-region/tavira/restaurant/a-mesa,37.1284662,-7.6497664,2
"Areal 5, Camariñas, 15121, Spain",Bib Gourmand,Camariñas,Spain,Seafood,"Camariñas, Spain",Villa de Oro,34981736354,€€,https://guide.michelin.com/en/galicia/camarinas/restaurant/villa-de-oro,43.1311273,-9.1827708,2
"Santa Marina 3, Zafra, 06300, Spain",Bib Gourmand,Zafra,Spain,Fusion,"Zafra, Spain",acebuche,34924553320,€€,https://guide.michelin.com/en/extremadura/zafra/restaurant/acebuche,38.4236945,-6.4176702,2
"Císter 11, Malaga, 29001, Spain",Bib Gourmand,Malaga,Spain,Andalusian,"Malaga, Spain",La Cosmo,34630917396,€€,https://guide.michelin.com/en/andalucia/malaga/restaurant/la-cosmo,36.72056,-4.41815,2
"de Sant Pere 38, Tarragona, 43004, Spain",Bib Gourmand,Tarragona,Spain,"Modern Cuisine, Rice Dishes","Tarragona, Spain",La Xarxa,34977214531,€€,https://guide.michelin.com/en/catalunya/tarragona/restaurant/la-xarxa,41.1099201,1.2411467,2
